Plot_ID,Biomass,Area,Year,Frame,Per.Grass,Per.Forb,Per.Bare,Per.Litter,Per.Live,LitterMass,Biomass.per.area,Litter.per.area,Ecosystem,Water,Nitrogen,Treated_2015_2020
G23RAN,48.02,0.07,2011,1,50,0,10,40,100,22.22,686,317.4285714285714,Grassland,Added,Nitrogen,1
G23RAN,40.39,0.07,2011,2,50,0,10,40,100,18.34,577,262,Grassland,Added,Nitrogen,1
G23RAN,35.85,0.07,2011,3,40,0,60,0,100,0,512.1428571428571,0,Grassland,Added,Nitrogen,1
G23RAN,58.07,0.07,2011,4,90,0,0,10,100,15.6,829.5714285714284,222.85714285714283,Grassland,Added,Nitrogen,1
G24LAN,11.6,0.07,2011,1,40,0,45,15,100,6.45,165.7142857142857,92.14285714285714,Grassland,Added,Nitrogen,0
G24LAN,1.2,0.07,2011,2,20,0,60,20,100,1.93,17.142857142857142,27.57142857142857,Grassland,Added,Nitrogen,0
G24LAN,3.61,0.07,2011,3,30,0,40,30,100,13.31,51.57142857142856,190.14285714285714,Grassland,Added,Nitrogen,0
G24LAN,3.33,0.07,2011,4,25,0,65,10,100,0.27,47.57142857142857,3.857142857142857,Grassland,Added,Nitrogen,0
G24RAX,42.07,0.07,2011,1,70,0,0,30,100,17.47,601,249.57142857142853,Grassland,Added,Ambient,0
G24RAX,62.78,0.07,2011,2,90,0,0,10,100,8.79,896.8571428571428,125.57142857142854,Grassland,Added,Ambient,0
G24RAX,38.01,0.07,2011,3,70,0,0,30,100,14.07,542.9999999999999,200.99999999999997,Grassland,Added,Ambient,0
G24RAX,42.3,0.07,2011,4,80,0,0,20,100,3.16,604.2857142857142,45.14285714285714,Grassland,Added,Ambient,0
G01LXN,21.89,0.07,2012,1,60,0,0,40,100,42.21,312.71428571428567,603,Grassland,Ambient,Nitrogen,0
G01LXN,38.32,0.07,2012,2,65,0,0,35,100,13.92,547.4285714285713,198.85714285714283,Grassland,Ambient,Nitrogen,0
G01LXN,15.34,0.07,2012,3,30,0,30,40,100,28.28,219.1428571428571,404,Grassland,Ambient,Nitrogen,0
G01LXN,15.62,0.07,2012,4,55,0,5,40,100,25.52,223.1428571428571,364.57142857142856,Grassland,Ambient,Nitrogen,0
G01RXX,18.01,0.07,2012,1,30,0,0,70,100,46.53,257.2857142857143,664.7142857142857,Grassland,Ambient,Ambient,0
G01RXX,6.56,0.07,2012,2,9,81,10,0,100,49.26,93.7142857142857,703.7142857142857,Grassland,Ambient,Ambient,0
G01RXX,38.46,0.07,2012,3,60,0,10,30,100,24.15,549.4285714285714,344.99999999999994,Grassland,Ambient,Ambient,0
G01RXX,31.19,0.07,2012,4,72,3,0,25,100,13.57,445.57142857142856,193.85714285714283,Grassland,Ambient,Ambient,0
G02LAX,4.93,0.07,2012,1,15,0,30,55,100,26.81,70.42857142857142,382.99999999999994,Grassland,Added,Ambient,0
G02LAX,15.99,0.07,2012,2,20,0,0,80,100,31.36,228.42857142857142,447.99999999999994,Grassland,Added,Ambient,0
G02LAX,5.39,0.07,2012,3,25,0,50,25,100,35.01,76.99999999999999,500.14285714285705,Grassland,Added,Ambient,0
G02LAX,23.45,0.07,2012,4,30,0,50,20,100,5.57,334.99999999999994,79.57142857142857,Grassland,Added,Ambient,0
G02RAN,22.51,0.07,2012,1,30,0,0,70,100,78.62,321.57142857142856,1123.142857142857,Grassland,Added,Nitrogen,0
G02RAN,27.38,0.07,2012,2,35,0,0,65,100,26.57,391.1428571428571,379.57142857142856,Grassland,Added,Nitrogen,0
G02RAN,41.38,0.07,2012,3,40,0,10,50,100,16.44,591.1428571428571,234.85714285714286,Grassland,Added,Nitrogen,0
G02RAN,29.71,0.07,2012,4,30,0,0,70,100,41.85,424.4285714285714,597.8571428571428,Grassland,Added,Nitrogen,0
G03LRX,14.11,0.07,2012,1,30,40,30,0,100,37.08,201.57142857142856,529.7142857142857,Grassland,Reduced,Ambient,0
G03LRX,8.14,0.07,2012,2,55,3,42,0,100,28.94,116.28571428571428,413.4285714285714,Grassland,Reduced,Ambient,0
G03LRX,11.3,0.07,2012,3,45,0,0,55,100,27.5,161.42857142857142,392.85714285714283,Grassland,Reduced,Ambient,0
G03LRX,14.21,0.07,2012,4,50,0,20,30,100,53.31,203,761.5714285714286,Grassland,Reduced,Ambient,0
G03RRN,22.22,0.07,2012,1,15,0,0,85,100,126.91,317.4285714285714,1812.9999999999998,Grassland,Reduced,Nitrogen,0
G03RRN,5.74,0.07,2012,2,10,0,0,90,100,67.99,82,971.2857142857141,Grassland,Reduced,Nitrogen,0
G03RRN,20.86,0.07,2012,3,30,0,0,70,100,62.49,297.99999999999994,892.7142857142857,Grassland,Reduced,Nitrogen,0
G03RRN,7.27,0.07,2012,4,20,0,40,40,100,25.71,103.85714285714285,367.2857142857143,Grassland,Reduced,Nitrogen,0
G04LXX,32.03,0.07,2012,1,60,0,0,40,100,14.29,457.57142857142856,204.1428571428571,Grassland,Ambient,Ambient,1
G04LXX,11.93,0.07,2012,2,40,0,10,50,100,7.64,170.42857142857142,109.14285714285712,Grassland,Ambient,Ambient,1
G04LXX,28.93,0.07,2012,3,50,0,30,20,100,9.88,413.2857142857142,141.14285714285714,Grassland,Ambient,Ambient,1
G04LXX,34.56,0.07,2012,4,50,0,25,25,100,3.02,493.7142857142857,43.14285714285714,Grassland,Ambient,Ambient,1
G04RXN,22.35,0.07,2012,1,40,0,0,60,100,31.26,319.2857142857143,446.57142857142856,Grassland,Ambient,Nitrogen,1
G04RXN,8.12,0.07,2012,2,15,0,75,10,100,1.71,115.99999999999997,24.428571428571427,Grassland,Ambient,Nitrogen,1
G04RXN,20.78,0.07,2012,3,60,0,10,30,100,30.8,296.85714285714283,439.99999999999994,Grassland,Ambient,Nitrogen,1
G04RXN,24.81,0.07,2012,4,60,0,0,40,100,8.89,354.4285714285714,127,Grassland,Ambient,Nitrogen,1
G05LRN,18.77,0.07,2012,1,40,0,0,60,100,22.22,268.1428571428571,317.4285714285714,Grassland,Reduced,Nitrogen,1
G05LRN,7.31,0.07,2012,2,40,0,15,45,100,18.52,104.42857142857142,264.57142857142856,Grassland,Reduced,Nitrogen,1
G05LRN,16,0.07,2012,3,60,0,5,35,100,58.05,228.57142857142856,829.2857142857142,Grassland,Reduced,Nitrogen,1
G05LRN,9.13,0.07,2012,4,35,0,10,55,100,35.2,130.42857142857142,502.85714285714283,Grassland,Reduced,Nitrogen,1
G05RRX,18.17,0.07,2012,1,20,0,0,80,100,57.58,259.57142857142856,822.5714285714284,Grassland,Reduced,Ambient,1
G05RRX,11.98,0.07,2012,2,50,0,25,25,100,10.37,171.14285714285714,148.1428571428571,Grassland,Reduced,Ambient,1
G05RRX,9.03,0.07,2012,3,25,0,35,40,100,34.08,128.99999999999997,486.8571428571428,Grassland,Reduced,Ambient,1
G05RRX,7.97,0.07,2012,4,20,5,50,25,100,6.34,113.85714285714285,90.57142857142856,Grassland,Reduced,Ambient,1
G06LAN,20.33,0.07,2012,1,1,4,40,55,100,164,290.4285714285714,2342.8571428571427,Grassland,Added,Nitrogen,1
G06LAN,34.28,0.07,2012,2,55,0,10,35,100,48.27,489.71428571428567,689.5714285714286,Grassland,Added,Nitrogen,1
G06LAN,31.05,0.07,2012,3,40,0,10,50,100,16.36,443.57142857142856,233.7142857142857,Grassland,Added,Nitrogen,1
G06LAN,72.42,0.07,2012,4,70,0,15,15,100,10.61,1034.5714285714284,151.57142857142856,Grassland,Added,Nitrogen,1
G06RAX,61.04,0.07,2012,1,87,3,0,10,100,56.17,871.9999999999999,802.4285714285713,Grassland,Added,Ambient,1
G06RAX,40.57,0.07,2012,2,85,0,0,15,100,50.81,579.5714285714286,725.8571428571428,Grassland,Added,Ambient,1
G06RAX,42.63,0.07,2012,3,90,0,0,10,100,39,609,557.1428571428571,Grassland,Added,Ambient,1
G06RAX,14.48,0.07,2012,4,50,0,10,40,100,34.09,206.85714285714283,487,Grassland,Added,Ambient,1
G07LRX,28.83,0.07,2012,1,25,35,30,10,100,0.16,411.8571428571428,2.2857142857142856,Grassland,Reduced,Ambient,1
G07LRX,34.85,0.07,2012,2,20,40,20,20,100,1.27,497.85714285714283,18.142857142857142,Grassland,Reduced,Ambient,1
G07LRX,8.91,0.07,2012,3,30,0,50,20,100,8.71,127.28571428571428,124.42857142857143,Grassland,Reduced,Ambient,1
G07LRX,6.73,0.07,2012,4,25,0,70,5,100,0.94,96.14285714285714,13.428571428571427,Grassland,Reduced,Ambient,1
G07RRN,16.21,0.07,2012,1,40,0,30,30,100,19.65,231.57142857142856,280.71428571428567,Grassland,Reduced,Nitrogen,1
G07RRN,14.66,0.07,2012,2,40,0,50,10,100,0.61,209.42857142857142,8.714285714285714,Grassland,Reduced,Nitrogen,1
G07RRN,15.22,0.07,2012,3,50,0,30,20,100,11.24,217.42857142857142,160.57142857142856,Grassland,Reduced,Nitrogen,1
G07RRN,26.97,0.07,2012,4,50,10,25,15,100,6.37,385.2857142857142,90.99999999999999,Grassland,Reduced,Nitrogen,1
G08LXX,4.63,0.07,2012,1,25,0,50,25,100,0.31,66.14285714285714,4.428571428571428,Grassland,Ambient,Ambient,1
G08LXX,38.29,0.07,2012,2,40,0,0,60,100,29.87,546.9999999999999,426.71428571428567,Grassland,Ambient,Ambient,1
G08LXX,16.21,0.07,2012,3,25,0,35,40,100,2.13,231.57142857142856,30.428571428571423,Grassland,Ambient,Ambient,1
G08LXX,16.67,0.07,2012,4,60,0,10,30,100,7.41,238.14285714285714,105.85714285714285,Grassland,Ambient,Ambient,1
G08RXN,36.22,0.07,2012,1,60,0,30,10,100,4.88,517.4285714285713,69.71428571428571,Grassland,Ambient,Nitrogen,1
G08RXN,61.39,0.07,2012,2,80,0,0,20,100,28.18,876.9999999999999,402.57142857142856,Grassland,Ambient,Nitrogen,1
G08RXN,19.16,0.07,2012,3,40,0,40,20,100,3.09,273.71428571428567,44.14285714285714,Grassland,Ambient,Nitrogen,1
G08RXN,27.43,0.07,2012,4,80,0,0,20,100,23.09,391.85714285714283,329.85714285714283,Grassland,Ambient,Nitrogen,1
G09LAX,39.41,0.07,2012,1,70,0,0,30,100,13.31,562.9999999999999,190.14285714285714,Grassland,Added,Ambient,1
G09LAX,47.24,0.07,2012,2,70,0,0,30,100,7.57,674.8571428571428,108.14285714285714,Grassland,Added,Ambient,1
G09LAX,33.35,0.07,2012,3,60,0,0,40,100,31.02,476.4285714285714,443.1428571428571,Grassland,Added,Ambient,1
G09LAX,62.35,0.07,2012,4,60,0,10,30,100,26.82,890.7142857142857,383.1428571428571,Grassland,Added,Ambient,1
G09RAN,69.53,0.07,2012,1,70,0,0,30,100,32.49,993.2857142857142,464.1428571428571,Grassland,Added,Nitrogen,1
G09RAN,45.67,0.07,2012,2,80,0,0,20,100,70.65,652.4285714285714,1009.2857142857142,Grassland,Added,Nitrogen,1
G09RAN,76.61,0.07,2012,3,90,0,0,10,100,53.59,1094.4285714285713,765.5714285714286,Grassland,Added,Nitrogen,1
G09RAN,53.66,0.07,2012,4,60,0,10,30,100,55.95,766.5714285714284,799.2857142857142,Grassland,Added,Nitrogen,1
G10LAX,67.65,0.07,2012,1,40,30,25,5,100,5.01,966.4285714285714,71.57142857142856,Grassland,Added,Ambient,0
G10LAX,60.94,0.07,2012,2,60,0,30,10,100,0.71,870.5714285714284,10.14285714285714,Grassland,Added,Ambient,0
G10LAX,25.15,0.07,2012,3,35,0,55,10,100,2.35,359.2857142857142,33.57142857142857,Grassland,Added,Ambient,0
G10LAX,35.28,0.07,2012,4,50,0,45,5,100,5.01,503.99999999999994,71.57142857142856,Grassland,Added,Ambient,0
G10RAN,13.28,0.07,2012,1,70,0,0,30,100,34.79,189.7142857142857,496.99999999999994,Grassland,Added,Nitrogen,0
G10RAN,7.68,0.07,2012,2,25,0,25,50,100,10.98,109.7142857142857,156.85714285714286,Grassland,Added,Nitrogen,0
G10RAN,2.87,0.07,2012,3,5,0,90,5,100,1.04,41,14.857142857142856,Grassland,Added,Nitrogen,0
G10RAN,7.74,0.07,2012,4,25,0,65,10,100,4.11,110.57142857142857,58.714285714285715,Grassland,Added,Nitrogen,0
G11LRN,10.96,0.07,2012,1,20,15,30,35,100,9.15,156.57142857142856,130.7142857142857,Grassland,Reduced,Nitrogen,0
G11LRN,9.33,0.07,2012,2,25,0,0,75,100,40.72,133.28571428571428,581.7142857142857,Grassland,Reduced,Nitrogen,0
G11LRN,9.24,0.07,2012,3,40,0,20,40,100,11.35,132,162.1428571428571,Grassland,Reduced,Nitrogen,0
G11LRN,18.89,0.07,2012,4,40,0,30,30,100,1.51,269.85714285714283,21.57142857142857,Grassland,Reduced,Nitrogen,0
G11RRX,8.92,0.07,2012,1,10,10,70,10,100,4.52,127.42857142857142,64.57142857142856,Grassland,Reduced,Ambient,0
G11RRX,11.23,0.07,2012,2,40,0,20,40,100,10.18,160.42857142857142,145.42857142857142,Grassland,Reduced,Ambient,0
G11RRX,10.38,0.07,2012,3,40,0,50,10,100,10.85,148.28571428571428,154.99999999999997,Grassland,Reduced,Ambient,0
G11RRX,11.85,0.07,2012,4,30,0,40,30,100,12.49,169.28571428571428,178.42857142857142,Grassland,Reduced,Ambient,0
G12LXN,43.49,0.07,2012,1,70,0,15,15,100,15.18,621.2857142857142,216.85714285714283,Grassland,Ambient,Nitrogen,0
G12LXN,87.73,0.07,2012,2,30,50,10,10,100,2.58,1253.2857142857142,36.857142857142854,Grassland,Ambient,Nitrogen,0
G12LXN,1.63,0.07,2012,3,15,0,70,15,100,6.4,23.28571428571428,91.42857142857143,Grassland,Ambient,Nitrogen,0
G12LXN,15.12,0.07,2012,4,30,5,50,15,100,2.72,215.99999999999997,38.857142857142854,Grassland,Ambient,Nitrogen,0
G12RXX,15.49,0.07,2012,1,30,0,0,70,100,49.69,221.28571428571428,709.8571428571428,Grassland,Ambient,Ambient,0
G12RXX,32.88,0.07,2012,2,60,0,10,30,100,32.21,469.7142857142857,460.1428571428571,Grassland,Ambient,Ambient,0
G12RXX,51.25,0.07,2012,3,70,0,0,30,100,23.38,732.1428571428571,333.99999999999994,Grassland,Ambient,Ambient,0
G12RXX,38.05,0.07,2012,4,60,0,0,40,100,29.18,543.5714285714284,416.85714285714283,Grassland,Ambient,Ambient,0
G13LAX,16.61,0.07,2012,1,70,10,0,20,100,36.64,237.28571428571425,523.4285714285713,Grassland,Added,Ambient,1
G13LAX,9.03,0.07,2012,2,30,0,30,40,100,16.37,128.99999999999997,233.85714285714286,Grassland,Added,Ambient,1
G13LAX,27.45,0.07,2012,3,70,5,15,10,100,18.48,392.1428571428571,264,Grassland,Added,Ambient,1
G13LAX,17.68,0.07,2012,4,40,30,30,0,100,0,252.57142857142856,0,Grassland,Added,Ambient,1
G13RAN,12.46,0.07,2012,1,35,0,15,50,100,50.09,178,715.5714285714286,Grassland,Added,Nitrogen,1
G13RAN,6.03,0.07,2012,2,40,0,15,45,100,21.58,86.14285714285714,308.2857142857142,Grassland,Added,Nitrogen,1
G13RAN,8.63,0.07,2012,3,40,0,55,5,100,3.12,123.28571428571429,44.57142857142857,Grassland,Added,Nitrogen,1
G13RAN,18.75,0.07,2012,4,50,5,15,30,100,15.26,267.85714285714283,217.99999999999997,Grassland,Added,Nitrogen,1
G14LRN,1.95,0.07,2012,1,15,5,0,80,100,41.87,27.857142857142854,598.142857142857,Grassland,Reduced,Nitrogen,1
G14LRN,3.6,0.07,2012,2,20,10,25,45,100,33.74,51.42857142857142,482,Grassland,Reduced,Nitrogen,1
G14LRN,5.79,0.07,2012,3,35,0,15,50,100,55.21,82.71428571428571,788.7142857142857,Grassland,Reduced,Nitrogen,1
G14LRN,3.87,0.07,2012,4,15,0,10,75,100,48.88,55.285714285714285,698.2857142857142,Grassland,Reduced,Nitrogen,1
G14RRX,2.4,0.07,2012,1,15,5,45,35,100,27.96,34.285714285714285,399.4285714285714,Grassland,Reduced,Ambient,1
G14RRX,12.73,0.07,2012,2,35,10,10,45,100,43.25,181.85714285714283,617.8571428571428,Grassland,Reduced,Ambient,1
G14RRX,4.34,0.07,2012,3,30,0,10,60,100,60.67,61.99999999999999,866.7142857142857,Grassland,Reduced,Ambient,1
G14RRX,3.85,0.07,2012,4,20,0,40,40,100,16.2,54.99999999999999,231.4285714285714,Grassland,Reduced,Ambient,1
G15LRN,11.52,0.07,2012,1,40,0,10,50,100,29.41,164.57142857142856,420.1428571428571,Grassland,Reduced,Nitrogen,0
G15LRN,6.85,0.07,2012,2,40,0,10,50,100,30.3,97.85714285714285,432.85714285714283,Grassland,Reduced,Nitrogen,0
G15LRN,9.37,0.07,2012,3,5,35,50,10,100,4.29,133.85714285714283,61.28571428571428,Grassland,Reduced,Nitrogen,0
G15LRN,17.5,0.07,2012,4,25,25,20,30,100,43.61,249.99999999999997,622.9999999999999,Grassland,Reduced,Nitrogen,0
G15RRX,7.61,0.07,2012,1,10,15,15,60,100,44.51,108.71428571428571,635.8571428571428,Grassland,Reduced,Ambient,0
G15RRX,8.85,0.07,2012,2,10,20,20,50,100,55.13,126.42857142857142,787.5714285714286,Grassland,Reduced,Ambient,0
G15RRX,24.64,0.07,2012,3,15,35,10,40,100,51.85,352,740.7142857142857,Grassland,Reduced,Ambient,0
G15RRX,8.43,0.07,2012,4,35,0,40,25,100,53.19,120.42857142857142,759.8571428571428,Grassland,Reduced,Ambient,0
G16LXN,20.52,0.07,2012,1,10,30,50,10,100,6.23,293.1428571428571,89,Grassland,Ambient,Nitrogen,0
G16LXN,12.49,0.07,2012,2,10,15,60,15,100,3.66,178.42857142857142,52.285714285714285,Grassland,Ambient,Nitrogen,0
G16LXN,15.21,0.07,2012,3,10,40,40,10,100,5.28,217.28571428571428,75.42857142857143,Grassland,Ambient,Nitrogen,0
G16LXN,5.65,0.07,2012,4,15,15,65,5,100,0.33,80.71428571428571,4.714285714285714,Grassland,Ambient,Nitrogen,0
G16RXX,14.96,0.07,2012,1,20,0,20,60,100,23.02,213.7142857142857,328.85714285714283,Grassland,Ambient,Ambient,0
G16RXX,9.14,0.07,2012,2,15,10,50,25,100,5.87,130.57142857142856,83.85714285714285,Grassland,Ambient,Ambient,0
G16RXX,29.35,0.07,2012,3,40,25,25,10,100,6.16,419.2857142857143,88,Grassland,Ambient,Ambient,0
G16RXX,11.37,0.07,2012,4,30,20,40,10,100,7.17,162.4285714285714,102.42857142857142,Grassland,Ambient,Ambient,0
G17LAN,7.56,0.07,2012,1,15,0,60,25,100,7.34,107.99999999999999,104.85714285714285,Grassland,Added,Nitrogen,0
G17LAN,36.41,0.07,2012,2,40,0,50,10,100,4.21,520.142857142857,60.14285714285714,Grassland,Added,Nitrogen,0
G17LAN,45.74,0.07,2012,3,30,50,10,10,100,9.47,653.4285714285714,135.28571428571428,Grassland,Added,Nitrogen,0
G17LAN,33.37,0.07,2012,4,25,25,25,25,100,4.96,476.7142857142856,70.85714285714285,Grassland,Added,Nitrogen,0
G17RAX,46.55,0.07,2012,1,70,0,0,30,100,11.27,664.9999999999999,160.99999999999997,Grassland,Added,Ambient,0
G17RAX,63.16,0.07,2012,2,80,0,0,20,100,45.58,902.2857142857141,651.1428571428571,Grassland,Added,Ambient,0
G17RAX,55.79,0.07,2012,3,70,0,0,30,100,8.3,796.9999999999999,118.57142857142857,Grassland,Added,Ambient,0
G17RAX,48.87,0.07,2012,4,40,0,30,30,100,19.63,698.142857142857,280.4285714285714,Grassland,Added,Ambient,0
G18LXN,6.91,0.07,2012,1,10,0,0,90,100,48.25,98.71428571428571,689.2857142857142,Grassland,Ambient,Nitrogen,0
G18LXN,79.98,0.07,2012,2,45,45,5,5,100,14.3,1142.5714285714284,204.28571428571428,Grassland,Ambient,Nitrogen,0
G18LXN,21.86,0.07,2012,3,40,0,50,10,100,23.55,312.2857142857142,336.4285714285714,Grassland,Ambient,Nitrogen,0
G18LXN,33.17,0.07,2012,4,20,60,0,20,100,30.091,473.85714285714283,429.87142857142857,Grassland,Ambient,Nitrogen,0
G18RXX,10.32,0.07,2012,1,30,0,30,40,100,17.41,147.42857142857142,248.7142857142857,Grassland,Ambient,Ambient,0
G18RXX,2.11,0.07,2012,2,5,0,75,20,100,24.24,30.14285714285714,346.2857142857142,Grassland,Ambient,Ambient,0
G18RXX,11.8,0.07,2012,3,40,0,30,30,100,28.13,168.57142857142856,401.85714285714283,Grassland,Ambient,Ambient,0
G18RXX,17.49,0.07,2012,4,60,0,0,40,100,40.82,249.8571428571428,583.1428571428571,Grassland,Ambient,Ambient,0
G19LXX,21.15,0.07,2012,1,50,0,0,50,100,38.58,302.1428571428571,551.1428571428571,Grassland,Ambient,Ambient,1
G19LXX,4.45,0.07,2012,2,30,0,15,55,100,19.11,63.57142857142857,272.99999999999994,Grassland,Ambient,Ambient,1
G19LXX,9.69,0.07,2012,3,30,0,25,45,100,12.64,138.42857142857142,180.57142857142856,Grassland,Ambient,Ambient,1
G19LXX,11.64,0.07,2012,4,35,0,25,40,100,39.42,166.28571428571428,563.1428571428571,Grassland,Ambient,Ambient,1
G19RXN,4.83,0.07,2012,1,5,0,90,5,100,4.28,69,61.14285714285714,Grassland,Ambient,Nitrogen,1
G19RXN,5.54,0.07,2012,2,30,0,40,30,100,22.39,79.14285714285714,319.85714285714283,Grassland,Ambient,Nitrogen,1
G19RXN,14.63,0.07,2012,3,45,0,50,5,100,2.26,209,32.28571428571428,Grassland,Ambient,Nitrogen,1
G19RXN,13.44,0.07,2012,4,40,0,50,10,100,11.88,191.99999999999997,169.71428571428572,Grassland,Ambient,Nitrogen,1
G20LRX,3.49,0.07,2012,1,0,13,85,2,100,3.05,49.857142857142854,43.57142857142856,Grassland,Reduced,Ambient,1
G20LRX,9.48,0.07,2012,2,0,25,65,10,100,4.06,135.42857142857142,57.999999999999986,Grassland,Reduced,Ambient,1
G20LRX,14.47,0.07,2012,3,10,50,0,40,100,42.62,206.7142857142857,608.8571428571428,Grassland,Reduced,Ambient,1
G20LRX,4,0.07,2012,4,2,21,75,2,100,1.39,57.14285714285714,19.857142857142854,Grassland,Reduced,Ambient,1
G20RRN,5.85,0.07,2012,1,0,10,75,15,100,7.8,83.57142857142856,111.42857142857142,Grassland,Reduced,Nitrogen,1
G20RRN,15.83,0.07,2012,2,7,43,30,20,100,9.31,226.1428571428571,133,Grassland,Reduced,Nitrogen,1
G20RRN,5.78,0.07,2012,3,5,25,40,30,100,17.04,82.57142857142857,243.4285714285714,Grassland,Reduced,Nitrogen,1
G20RRN,0.59,0.07,2012,4,5,0,93,2,100,0.63,8.428571428571427,9,Grassland,Reduced,Nitrogen,1
G21LRX,4.16,0.07,2012,1,25,5,20,50,100,54.49,59.42857142857142,778.4285714285713,Grassland,Reduced,Ambient,0
G21LRX,8,0.07,2012,2,25,25,5,45,100,62.62,114.28571428571428,894.5714285714284,Grassland,Reduced,Ambient,0
G21LRX,7.54,0.07,2012,3,15,20,30,35,100,43.15,107.71428571428571,616.4285714285713,Grassland,Reduced,Ambient,0
G21LRX,4.76,0.07,2012,4,5,25,35,35,100,19.97,67.99999999999999,285.2857142857142,Grassland,Reduced,Ambient,0
G21RRN,4.75,0.07,2012,1,25,0,15,60,100,64.03,67.85714285714285,914.7142857142857,Grassland,Reduced,Nitrogen,0
G21RRN,4.6,0.07,2012,2,36,4,10,50,100,26.15,65.71428571428571,373.5714285714285,Grassland,Reduced,Nitrogen,0
G21RRN,2.42,0.07,2012,3,5,5,85,5,100,7.21,34.57142857142857,102.99999999999999,Grassland,Reduced,Nitrogen,0
G21RRN,7.7,0.07,2012,4,25,5,25,45,100,38.75,109.99999999999999,553.5714285714286,Grassland,Reduced,Nitrogen,0
G22LXX,9.3,0.07,2012,1,25,5,40,30,100,56.79,132.85714285714286,811.2857142857142,Grassland,Ambient,Ambient,1
G22LXX,8.57,0.07,2012,2,50,5,10,35,100,22.12,122.42857142857142,316,Grassland,Ambient,Ambient,1
G22LXX,13.05,0.07,2012,3,30,0,40,30,100,30.82,186.42857142857142,440.2857142857142,Grassland,Ambient,Ambient,1
G22LXX,12.18,0.07,2012,4,40,5,45,10,100,6.49,173.99999999999997,92.71428571428571,Grassland,Ambient,Ambient,1
G22RXN,26.24,0.07,2012,1,55,5,10,30,100,41.76,374.8571428571428,596.5714285714284,Grassland,Ambient,Nitrogen,1
G22RXN,63.09,0.07,2012,2,90,5,0,5,100,19.56,901.2857142857142,279.4285714285714,Grassland,Ambient,Nitrogen,1
G22RXN,27.82,0.07,2012,3,35,35,15,15,100,3.19,397.4285714285714,45.57142857142857,Grassland,Ambient,Nitrogen,1
G22RXN,13.21,0.07,2012,4,15,25,50,10,100,1.16,188.71428571428572,16.57142857142857,Grassland,Ambient,Nitrogen,1
G23LAX,3.27,0.07,2012,1,10,0,10,80,100,84.28,46.71428571428571,1204,Grassland,Added,Ambient,1
G23LAX,56.84,0.07,2012,2,60,0,0,40,100,5.98,812,85.42857142857143,Grassland,Added,Ambient,1
G23LAX,16.54,0.07,2012,3,20,0,20,60,100,13.11,236.28571428571425,187.28571428571425,Grassland,Added,Ambient,1
G23LAX,1.42,0.07,2012,4,15,0,70,15,100,10.48,20.28571428571428,149.7142857142857,Grassland,Added,Ambient,1
G23RAN,29.85,0.07,2012,1,80,0,10,10,100,11.84,426.4285714285714,169.14285714285714,Grassland,Added,Nitrogen,1
G23RAN,26.95,0.07,2012,2,60,0,0,40,100,18.77,384.99999999999994,268.1428571428571,Grassland,Added,Nitrogen,1
G23RAN,32.42,0.07,2012,3,80,0,0,20,100,1.84,463.1428571428571,26.285714285714285,Grassland,Added,Nitrogen,1
G23RAN,17.18,0.07,2012,4,50,0,25,25,100,20.83,245.4285714285714,297.5714285714285,Grassland,Added,Nitrogen,1
G24LAN,7.48,0.07,2012,1,25,5,65,5,100,0.64,106.85714285714285,9.142857142857142,Grassland,Added,Nitrogen,0
G24LAN,5.32,0.07,2012,2,20,0,60,20,100,0.31,76,4.428571428571428,Grassland,Added,Nitrogen,0
G24LAN,69.99,0.07,2012,3,50,0,10,25,85,3.24,999.8571428571427,46.285714285714285,Grassland,Added,Nitrogen,0
G24LAN,20.58,0.07,2012,4,30,0,60,10,100,1.22,293.99999999999994,17.428571428571427,Grassland,Added,Nitrogen,0
G24RAX,18.84,0.07,2012,1,40,0,0,60,100,20.07,269.1428571428571,286.71428571428567,Grassland,Added,Ambient,0
G24RAX,14.33,0.07,2012,2,25,0,0,75,100,28.75,204.7142857142857,410.71428571428567,Grassland,Added,Ambient,0
G24RAX,30.65,0.07,2012,3,35,0,40,25,100,8.45,437.8571428571428,120.7142857142857,Grassland,Added,Ambient,0
G24RAX,13.12,0.07,2012,4,35,0,30,35,100,2.75,187.4285714285714,39.285714285714285,Grassland,Added,Ambient,0
G01LXN,13.36,0.07,2013,1,60,5,5,30,65,18.18,190.85714285714283,259.71428571428567,Grassland,Ambient,Nitrogen,0
G01LXN,29.89,0.07,2013,2,95,0,0,5,95,10.03,426.99999999999994,143.28571428571425,Grassland,Ambient,Nitrogen,0
G01LXN,19.14,0.07,2013,3,70,0,5,25,70,12.21,273.4285714285714,174.42857142857142,Grassland,Ambient,Nitrogen,0
G01LXN,6.19,0.07,2013,4,75,2,5,18,77,8.46,88.42857142857143,120.85714285714286,Grassland,Ambient,Nitrogen,0
G01RXX,13.61,0.07,2013,1,85,2,5,8,87,3.59,194.4285714285714,51.28571428571428,Grassland,Ambient,Ambient,0
G01RXX,25.66,0.07,2013,2,95,0,2,3,95,13.35,366.57142857142856,190.7142857142857,Grassland,Ambient,Ambient,0
G01RXX,12.9,0.07,2013,3,70,0,5,25,70,11.78,184.28571428571428,168.28571428571425,Grassland,Ambient,Ambient,0
G01RXX,11.73,0.07,2013,4,20,50,5,25,70,34.61,167.57142857142856,494.4285714285714,Grassland,Ambient,Ambient,0
